USDA_Species_Code,Species,Sample_ID,Machine_name,Sample_Date,Time,QC,Patm,A,Qin,RHs,CO2s,Tleaf,Ci
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:25:20,,100.9850616,9.871367899,749.6519775,42.01073074,390.7973022,14.99303532,237.1221337
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:28:41,,100.9877548,9.768381912,499.8265076,39.93811035,389.6864319,15.0056572,229.8513095
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:31:40,,100.9902573,8.670071049,374.3238525,39.42610168,390.288147,15.01004887,240.04339
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:35:01,,100.9853058,7.180702527,249.2065735,38.73665619,390.1111145,14.89183617,256.9964218
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:38:22,,100.9746628,5.437017809,200.9351807,37.6086731,390.6376648,14.97127342,283.5617694
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:41:43,,100.9706497,4.567014035,151.3391113,35.65004349,389.4633179,14.97756577,294.6618223
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:45:04,,100.9827881,2.453087232,99.93842316,35.40468979,389.5246887,15.10535908,332.3752766
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:48:25,,100.9887085,1.389339281,74.6922226,36.2070961,390.6440125,15.07691383,354.0976192
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:49:51,,100.9988785,0.454695501,50.05615997,36.323349,390.2087097,15.01900482,373.8586747
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:53:12,,100.9897385,-1.736293291,20.67820358,36.51304626,390.1394043,14.87368011,423.1100539
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:56:33,,100.9925537,-3.098205168,0.393305272,35.2482872,389.9700012,14.98428535,453.4279792
PEFR5,Petasites frigidus,2035,Mariano,20160716,15:59:54,1,100.9811935,10.18582296,1999.608765,50.75457382,389.9885559,14.99793816,180.4446209
PEFR5,Petasites frigidus,2035,Mariano,20160716,16:18:30,1,100.9837265,12.69821777,2000.01355,46.1577034,389.7599792,15.08724499,185.2869319
PEFR5,Petasites frigidus,2036,Flash,20160716,14:30:38,1,101.1954117,14.02116443,2000.1427,75.20426941,389.4440918,15.91812801,223.3697275
PEFR5,Petasites frigidus,2036,Flash,20160716,15:06:43,1,101.1465988,14.212199,2000.93042,69.23160553,389.5022278,14.99001503,225.5810558
PEFR5,Petasites frigidus,2036,Flash,20160716,15:11:40,,101.1350861,15.57194701,2000.681396,67.79611206,389.9129944,15.31400204,214.7382811
PEFR5,Petasites frigidus,2036,Flash,20160716,15:15:01,,101.1306763,15.53377243,1499.934937,61.52184296,389.8982239,14.87549496,213.8932514
PEFR5,Petasites frigidus,2036,Flash,20160716,15:18:22,,101.1255417,15.09131566,1250.697876,57.97063446,389.5155334,14.92343521,217.7161084
PEFR5,Petasites frigidus,2036,Flash,20160716,15:21:43,,101.1335754,14.08378731,999.2299805,54.14615631,389.7503052,14.97045612,226.8437176
PEFR5,Petasites frigidus,2036,Flash,20160716,15:25:04,,101.1247406,13.48112571,750.7665405,51.87680435,389.6489868,14.92126179,231.3469058
PEFR5,Petasites frigidus,2036,Flash,20160716,15:28:25,,101.118927,12.18866465,499.829834,49.06432343,390.3596802,14.94742584,243.7785987
PEFR5,Petasites frigidus,2036,Flash,20160716,15:30:04,,101.1315613,11.17454829,374.0359192,47.8981781,390.1323853,14.94700241,253.7695491
PEFR5,Petasites frigidus,2036,Flash,20160716,15:33:25,,101.1208954,8.33841848,251.2592316,46.19741058,389.9944458,14.9081459,283.5768904
PEFR5,Petasites frigidus,2036,Flash,20160716,15:36:46,,101.1224213,6.827036196,200.4295197,45.09646225,390.0970154,14.89452457,299.0923329
PEFR5,Petasites frigidus,2036,Flash,20160716,15:40:07,,101.1197281,5.613765583,149.1834412,42.61743546,390.2218323,14.95672894,310.3682666
PEFR5,Petasites frigidus,2036,Flash,20160716,15:43:28,,101.1170578,3.347527349,99.22988129,42.01248932,390.965271,15.11890793,338.0190062
PEFR5,Petasites frigidus,2036,Flash,20160716,15:45:29,,101.1293716,2.215961756,75.40653992,42.43188477,389.747345,15.19006634,351.359651
PEFR5,Petasites frigidus,2036,Flash,20160716,15:48:50,,101.1308746,1.089603438,50.89864349,42.39358521,389.7668762,15.08709145,366.9687933
PEFR5,Petasites frigidus,2036,Flash,20160716,15:52:11,,101.1285248,-1.30097951,19.26430893,41.92232895,389.4165649,14.86349678,404.953994
PEFR5,Petasites frigidus,2036,Flash,20160716,15:55:32,,101.1186447,-3.111944732,0.477871448,40.37774658,389.7318115,15.0830698,435.9144706
PEFR5,Petasites frigidus,2036,Flash,20160716,15:58:53,1,101.1182556,11.03887737,2001.582153,55.97386551,389.8206787,16.25965118,214.0183277
PEFR5,Petasites frigidus,2036,Flash,20160716,16:10:20,1,101.129425,13.67843579,2001.475342,54.96884918,390.0928345,14.68502045,218.0275979
PEFR5,Petasites frigidus,2041,Andy,20160716,16:21:39,1,101.0301743,14.03874214,2000.861206,72.25144196,389.5009766,16.18945885,267.6661461
PEFR5,Petasites frigidus,2041,Andy,20160716,16:41:05,1,101.0349045,11.23664112,2000.641113,71.80622864,389.9611511,15.18229771,223.5232651
PEFR5,Petasites frigidus,2041,Andy,20160716,16:44:53,,101.0341492,11.65289756,2000.170532,72.55857086,390.1117554,15.11334419,210.3269771
PEFR5,Petasites frigidus,2041,Andy,20160716,16:48:14,,101.0228806,11.20272136,1501.114868,63.00239563,390.2604065,14.70708847,230.4152521
PEFR5,Petasites frigidus,2041,Andy,20160716,16:51:35,,101.0280533,10.35287096,1250.476685,55.21223068,390.3183594,14.72769928,238.3031487
PEFR5,Petasites frigidus,2041,Andy,20160716,16:53:15,,101.0282593,9.214204788,1000.768005,52.95355606,389.8312988,14.88800716,249.8611045
PEFR5,Petasites frigidus,2041,Andy,20160716,16:55:56,,101.03479,8.85297911,751.1881714,51.88167953,389.9853516,14.92333508,247.1051678
PEFR5,Petasites frigidus,2041,Andy,20160716,16:59:17,,101.0367813,7.764953983,501.3806152,48.31765747,389.925415,14.73366547,259.3737043
PEFR5,Petasites frigidus,2041,Andy,20160716,17:01:55,,101.0340881,7.118650095,375.1776428,45.04544067,389.499176,14.8026247,264.8094372
PEFR5,Petasites frigidus,2041,Andy,20160716,17:04:09,,101.0223312,5.990514299,249.2060089,42.992836,389.6272583,14.87772751,282.4924693
PEFR5,Petasites frigidus,2041,Andy,20160716,17:04:45,,101.0336304,4.352165371,200.9528046,42.66938019,390.8694153,14.84300804,310.7553541
PEFR5,Petasites frigidus,2041,Andy,20160716,17:05:57,,101.0246201,3.914876601,148.9715271,41.93078613,389.5028381,14.79311466,315.4335828
PEFR5,Petasites frigidus,2041,Andy,20160716,17:07:21,,101.0331116,2.20386103,100.387085,40.91997528,389.9451904,14.89052963,344.5103857
PEFR5,Petasites frigidus,2041,Andy,20160716,17:08:42,,101.0146484,1.781557508,75.53325653,40.71340179,390.0615845,14.96341324,351.8861502
PEFR5,Petasites frigidus,2041,Andy,20160716,17:09:44,,101.0278244,0.416140348,49.11654282,40.64490891,389.9740601,15.00598335,376.8749731
PEFR5,Petasites frigidus,2041,Andy,20160716,17:10:19,,101.0293198,-0.80280021,20.56339836,40.4547348,391.3796997,15.02906895,401.3856887
PEFR5,Petasites frigidus,2041,Andy,20160716,17:11:02,,101.0305252,-1.964937866,0.428324491,40.66028214,389.9583435,15.0415535,422.2422232
PEFR5,Petasites frigidus,2041,Andy,20160716,17:14:23,1,101.0114975,9.019082173,1999.222656,68.95999146,389.9674072,15.45794868,175.9489656
PEFR5,Petasites frigidus,2042,Mariano,20160716,16:39:03,1,100.9701538,9.545962745,1999.745117,47.48681641,390.0213928,14.97227573,161.571561
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:09:34,1,100.9715576,9.031811434,1998.878784,46.80159378,390.2154236,14.99496078,167.0994989
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:14:07,,100.9700241,9.915215164,2000.266846,47.45148849,389.9180298,15.18967628,146.0318444
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:17:28,,100.964325,9.687670515,1500.771484,41.99343109,390.1445923,14.62889862,162.7393094
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:20:09,,100.9626846,9.042269851,1250.790527,38.31240082,390.4342346,14.83411694,174.7416059
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:22:16,,100.9663162,8.743859272,1000.892029,37.14782333,389.8643799,14.81319904,179.4550864
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:24:45,,100.9633179,8.221467445,749.96521,35.85531235,389.7770691,14.82978725,185.2403428
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:26:25,,100.965416,7.004584455,499.0143738,34.24652481,389.9180603,14.80325985,213.2303322
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:27:44,,100.9614487,6.430019124,374.5868835,33.53309631,390.0298462,14.8431282,222.2096788
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:29:36,,100.9634171,5.258271915,249.9707184,32.34471512,390.0547791,14.79820251,250.5225797
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:30:13,,100.9631882,3.92814709,201.3243866,31.92752647,391.0022888,14.80335903,283.5976146
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:31:20,,100.961441,2.913792061,150.7566223,31.27850151,390.214325,14.80476475,307.6852031
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:32:21,,100.9626694,1.359170754,99.18572998,30.72299194,390.4170837,14.82233715,348.0770599
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:33:19,,100.9631195,0.668880514,75.09951782,30.3335762,390.3304443,14.97697353,365.6825066
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:34:34,,100.9590073,0.008508292,48.70335388,30.05840111,390.1462708,14.9229002,383.2993432
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:35:10,,100.9601593,-1.322675174,20.92675781,29.93982506,391.193634,14.84418297,421.8262621
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:36:11,,100.9540863,-2.184604598,0.098491043,29.58135414,390.3937988,14.80993271,446.1448765
PEFR5,Petasites frigidus,2042,Mariano,20160716,17:39:18,1,100.9590225,8.205521498,1999.737671,45.30976486,389.9580078,15.17922783,128.5094122
PEFR5,Petasites frigidus,2043,Flash,20160716,16:36:15,1,101.0984116,11.11447114,1999.264404,57.91682816,390.0701904,14.92611694,196.4182932
PEFR5,Petasites frigidus,2043,Flash,20160716,17:07:33,1,101.1037445,10.08015724,2000.689575,49.32410049,389.9918518,14.91037464,200.4216287
PEFR5,Petasites frigidus,2043,Flash,20160716,17:12:40,,101.0934448,10.51150723,2000.296265,48.07783127,389.9681702,15.18223476,190.3518728
PEFR5,Petasites frigidus,2043,Flash,20160716,17:16:01,,101.09552,9.430442541,1501.223999,40.22279739,390.2082214,14.64650345,208.4716638
PEFR5,Petasites frigidus,2043,Flash,20160716,17:19:12,,101.0952454,8.996796932,1249.932983,36.57601547,390.2957458,14.80362034,211.160512
PEFR5,Petasites frigidus,2043,Flash,20160716,17:21:16,,101.0936737,8.792603619,1000.28717,35.20896149,389.9550171,14.8234024,212.3898996
PEFR5,Petasites frigidus,2043,Flash,20160716,17:23:42,,101.0971222,8.252050938,750.4937134,32.77985001,389.9552002,14.80823231,219.8142518
PEFR5,Petasites frigidus,2043,Flash,20160716,17:27:03,,101.0976028,7.502736747,500.2738647,30.24527359,389.8579712,14.73440456,230.767097
PEFR5,Petasites frigidus,2043,Flash,20160716,17:29:04,,101.0914764,6.773364182,375.1794434,28.52713776,390.1169739,14.80207634,243.7256694
PEFR5,Petasites frigidus,2043,Flash,20160716,17:30:45,,101.0914993,5.804857117,249.6659546,27.54519463,389.8378296,14.8141613,261.2142158
PEFR5,Petasites frigidus,2043,Flash,20160716,17:31:44,,101.0878677,4.697635212,200.1125946,27.091856,390.0549622,14.8178587,284.3199754
PEFR5,Petasites frigidus,2043,Flash,20160716,17:33:45,,101.0886536,3.869311962,150.2380676,25.97628021,389.9446411,14.80613804,300.6701983
PEFR5,Petasites frigidus,2043,Flash,20160716,17:34:20,,101.0908279,2.1704451,100.6868591,25.63545227,391.6580811,14.80520725,338.313914
PEFR5,Petasites frigidus,2043,Flash,20160716,17:35:21,,101.0883102,1.126435009,73.82261658,25.25561142,390.2376404,14.86927032,358.9014359
PEFR5,Petasites frigidus,2043,Flash,20160716,17:36:01,,101.0907364,0.131994969,50.43900681,25.18441391,390.5781555,14.8839941,380.8339771
PEFR5,Petasites frigidus,2043,Flash,20160716,17:37:02,,101.0865479,-1.559586403,19.59527397,25.04598999,390.3963318,14.95244503,417.6269324
PEFR5,Petasites frigidus,2043,Flash,20160716,17:37:35,,101.089241,-2.332440174,0.490792364,24.81058311,390.9436035,14.8524704,434.5079251
PEFR5,Petasites frigidus,2043,Flash,20160716,17:40:56,1,101.0835876,9.898980081,1998.63147,43.26548386,390.0526123,16.07823372,181.3329329
PEFR5,Petasites frigidus,2043,Flash,20160716,17:50:53,1,101.0764771,10.03016303,2000.805786,40.68754959,390.1040649,14.89486694,197.0171983
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,12:51:54,1,100.9750214,11.27763324,2001.194458,79.1936264,390.3974304,4.909098148,341.285002
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,12:54:54,,100.9754944,11.05515577,1999.784546,77.33174133,390.0478516,5.111633778,340.4387163
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,12:55:28,,100.9839859,10.50313873,1499.888672,76.79806519,389.946228,4.902064323,344.1575947
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,12:56:02,,100.9796906,9.093930852,1250.318115,76.08122253,390.5167847,4.816283703,349.6386754
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,12:56:39,,100.9764023,7.911957656,1000.15979,75.15802002,390.4182739,4.803165913,355.6021659
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:00:00,,100.9824219,7.667656943,750.187439,73.33339691,390.0953064,4.621637821,348.6056432
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:03:14,,100.9882278,6.594557995,500.4523926,71.12897491,389.7562866,4.813031197,355.0583231
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:03:56,,100.9918518,4.87788364,375.6355286,70.74355316,390.5406189,4.844689846,364.7854805
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:04:29,,100.9852524,3.698848461,248.9862976,70.7297821,390.4596558,4.809820652,370.5619519
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:05:03,,100.983223,3.488481092,199.7880402,70.45235443,390.3566284,4.79977417,371.1085575
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:05:39,,100.9935989,2.490099472,150.9935913,70.49734497,390.3116455,4.818947792,375.9059991
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:06:34,,100.9910736,0.949978245,99.06678772,70.30322266,390.2761536,4.803526878,383.6654113
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:07:35,,100.9957504,0.446590964,75.95368195,69.79504395,390.4432373,4.805354595,386.6083037
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:08:15,,100.9987869,0.300203567,50.08968735,69.73799896,390.1468506,4.862808704,387.0782242
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:08:52,,100.9935608,-0.550428696,19.20523262,69.72541809,390.0725708,4.820858002,391.6738272
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:09:26,,100.997757,-0.811710119,1.287008047,69.67603302,390.1921387,4.818911552,393.2235997
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:10:42,1,100.9929657,8.234587347,2000.201172,80.46987915,388.7244263,5.064099312,316.997131
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:13:31,1,100.9937668,10.76840029,2000.699829,80.94330597,389.6488037,4.946089745,328.8146162
ERAN6,Eriophorum angustifolium,2053,Andy,20160717,13:14:38,1,100.9977722,10.04889088,1700.563721,79.75252533,389.9365845,4.732042313,342.3976292
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,13:57:43,1,101.0016251,11.29754311,1998.744629,82.47328949,389.9210205,5.288371563,333.3636912
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:09:51,1,101.0139389,10.08523095,1999.498779,86.28897095,389.5078735,4.515239716,349.5754537
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:13:02,,101.01828,10.20136882,2000.143188,83.56968689,390.2500305,5.254346371,322.6230742
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:13:39,,101.0188446,8.070672733,1499.608032,83.1701355,390.5675049,4.964268684,342.1593655
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:14:10,,101.0196381,8.712416709,1250.543335,82.86768341,389.9486694,4.81668663,343.5445082
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:17:31,,101.021347,7.362009317,999.737915,79.72825623,389.7751465,4.732402325,344.545595
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:19:42,,101.0209503,6.602790901,749.7839355,77.57988739,389.8639526,4.805154324,353.7421134
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:22:53,,101.0233002,4.81859002,499.810791,74.82033539,390.183136,4.799558163,362.1988244
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:23:36,,101.0206299,3.793037255,374.8049622,74.8793335,390.1580811,4.833554745,368.0632106
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:25:20,,101.020607,3.364048699,251.0292664,74.34819031,390.0198364,4.811592579,368.8726806
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:26:10,,101.0226135,2.263669757,199.144516,74.14372253,390.0820618,4.903503418,376.157132
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:26:42,,101.0230942,1.669676805,150.6362762,74.17931366,390.1517639,4.931498051,379.5714367
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:27:15,,101.0234604,0.51845381,100.7935028,74.27574158,390.3055725,4.922673225,386.1590113
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:27:47,,101.0225601,0.329867735,75.25773621,73.98040771,390.1376038,4.9190979,386.9961109
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:28:40,,101.0211945,-0.77437624,50.6141777,73.78184509,389.8760376,4.923560619,393.3001767
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:29:11,,101.026123,-0.849324504,19.15019798,73.89238739,390.2988281,4.92195034,394.3045593
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:30:00,,101.0219193,-1.828964868,1.194149256,73.90675354,390.0223083,4.985603333,400.245783
ERAN6,Eriophorum angustifolium,2055,Andy,20160717,14:31:44,1,101.0285568,7.544175996,2000.494141,83.67155457,389.6151123,5.157291889,938.6567566
SAPU15,Salix pulchra,2057,Flash,20160717,11:11:06,1,100.9325562,8.554686019,2000.981812,77.35112762,389.0075378,4.939524174,335.5141432
SAPU15,Salix pulchra,2057,Flash,20160717,11:47:17,1,100.9524612,8.267148942,2000.177734,83.04940796,390.0231018,4.145947456,325.4836891
SAPU15,Salix pulchra,2057,Flash,20160717,11:55:18,,100.9814835,6.519648877,1999.93103,79.12073517,389.9974365,4.66870594,334.6601883
SAPU15,Salix pulchra,2057,Flash,20160717,11:58:39,,100.9757462,5.787831445,1500.077393,75.59721375,390.2874146,4.216038227,352.3601275
SAPU15,Salix pulchra,2057,Flash,20160717,12:02:00,,100.9862061,6.31772299,1250.876465,68.63941956,389.6604309,4.519776821,350.7554793
SAPU15,Salix pulchra,2057,Flash,20160717,12:04:32,,100.9816513,5.99093369,1001.076233,65.92672729,389.6312561,4.804367542,348.5088658
SAPU15,Salix pulchra,2057,Flash,20160717,12:05:56,,100.9915924,5.513032826,750.8048096,64.94641113,389.8293762,4.874498367,347.4893644
SAPU15,Salix pulchra,2057,Flash,20160717,12:09:17,1,100.987175,4.732760213,500.8017578,62.58141708,390.386322,4.74763155,352.2826895
SAPU15,Salix pulchra,2057,Flash,20160717,12:11:54,,100.9805679,4.93588388,374.9677124,62.46199417,390.0066833,4.868671894,348.4526307
SAPU15,Salix pulchra,2057,Flash,20160717,12:13:51,,100.9970627,4.760199529,250.7894135,68.63627625,389.9440002,4.952994823,341.6271159
SAPU15,Salix pulchra,2057,Flash,20160717,12:17:12,,100.9920654,3.672175487,201.4008331,62.6527977,390.2967834,4.484871387,359.779176
SAPU15,Salix pulchra,2057,Flash,20160717,12:20:33,,100.9981689,2.923632313,151.2560272,59.6241684,390.4988708,4.661304951,365.423743
SAPU15,Salix pulchra,2057,Flash,20160717,12:23:54,,101.0131149,1.723917616,100.2579269,57.39622879,389.8451843,4.808369637,374.5427184
SAPU15,Salix pulchra,2057,Flash,20160717,12:26:19,,101.0207672,0.815065972,75.53079224,57.55418015,390.091095,4.821107864,381.9717892
SAPU15,Salix pulchra,2057,Flash,20160717,12:27:13,,101.0199814,0.391431669,48.53785324,59.86733246,389.7093506,5.106545448,384.7219086
SAPU15,Salix pulchra,2057,Flash,20160717,12:27:56,,101.0115585,-0.259343417,20.6500721,58.8509903,390.0969238,5.033298492,390.6724481
SAPU15,Salix pulchra,2057,Flash,20160717,12:31:17,,101.0240479,-0.687983868,0.52026552,62.05357361,388.3684387,5.029046059,392.8421377
SAPU15,Salix pulchra,2057,Flash,20160717,12:34:38,1,101.0298309,5.519815636,1999.570313,80.62016296,389.2004089,5.564222813,318.4537593
SAPU15,Salix pulchra,2058,Mariano,20160717,11:31:14,1,100.810791,9.9041438,1999.21167,78.09675598,389.7509155,5.233734131,368.0581121
SAPU15,Salix pulchra,2058,Mariano,20160717,12:02:18,1,100.8512573,8.206824384,1999.626465,72.36721039,389.9215698,5.013726711,353.4402088
SAPU15,Salix pulchra,2058,Mariano,20160717,12:06:48,,100.8519745,7.829598945,1999.138916,72.13143158,390.5656433,4.974268436,351.9091157
SAPU15,Salix pulchra,2058,Mariano,20160717,12:10:09,,100.8569031,7.67297109,1499.314819,69.89937592,389.9169312,4.677051544,350.758314
SAPU15,Salix pulchra,2058,Mariano,20160717,12:13:30,,100.8591385,6.905777939,1250.189819,67.41129303,390.2880859,4.935937405,353.5316715
SAPU15,Salix pulchra,2058,Mariano,20160717,12:16:08,,100.8639069,7.007401386,999.5575562,66.94528198,390.3223877,4.800332069,350.8714343
SAPU15,Salix pulchra,2058,Mariano,20160717,12:19:29,,100.8672714,6.597604897,750.1349487,63.75568771,389.76651,4.869115829,351.2370485
SAPU15,Salix pulchra,2058,Mariano,20160717,12:22:14,,100.8670502,5.415082139,498.8788147,61.56449509,389.6855164,4.963477612,356.2625078
SAPU15,Salix pulchra,2058,Mariano,20160717,12:25:35,,100.8811035,4.936558259,375.9263306,61.52929306,389.9444275,4.964580059,358.0452492
SAPU15,Salix pulchra,2058,Mariano,20160717,12:26:50,,100.8820724,3.513499821,250.4826355,61.24701691,389.8417664,4.861608505,366.0545562
SAPU15,Salix pulchra,2058,Mariano,20160717,12:28:28,,100.8855667,2.950167953,198.671875,60.55288696,390.0384521,4.869738102,369.1776529
SAPU15,Salix pulchra,2058,Mariano,20160717,12:29:41,,100.8855591,2.456081793,150.5717926,60.66907501,390.3814087,4.944638252,373.0100412
SAPU15,Salix pulchra,2058,Mariano,20160717,12:30:33,,100.8816528,1.279817429,100.7029419,60.54076767,390.3030396,4.951368332,380.1980511
SAPU15,Salix pulchra,2058,Mariano,20160717,12:32:04,,100.8905258,0.903815761,75.05834198,60.50883865,389.9457703,4.934387684,382.1816333
SAPU15,Salix pulchra,2058,Mariano,20160717,12:33:13,,100.8909454,0.547764006,49.81222916,60.33401871,390.0426636,4.878380299,384.4957566
SAPU15,Salix pulchra,2058,Mariano,20160717,12:34:32,,100.8913574,-0.49689105,19.66009521,60.39702225,390.4541931,4.867220402,392.0128535
SAPU15,Salix pulchra,2058,Mariano,20160717,12:35:04,,100.8966675,-1.028120752,0.317427069,60.38296509,390.2577515,4.849943161,395.4732741
SAPU15,Salix pulchra,2058,Mariano,20160717,12:36:59,1,100.9000626,4.294808322,1999.325317,73.4934082,389.9194031,4.824396133,355.1389467
SAPU15,Salix pulchra,2059,Flash,20160717,12:50:03,1,101.0355148,8.571110016,1999.247437,73.37377167,389.7452087,6.254608631,332.5579056
SAPU15,Salix pulchra,2059,Flash,20160717,13:24:33,1,101.053299,7.924117642,2001.255493,92.83257294,391.5074463,5.077005863,301.9851899
SAPU15,Salix pulchra,2059,Flash,20160717,13:28:47,,101.0511856,8.145163035,1999.257935,89.43566132,390.0299683,5.149812222,279.309375
SAPU15,Salix pulchra,2059,Flash,20160717,13:31:13,,101.0543518,7.164522411,1499.156372,93.10451508,390.3170471,4.872738838,360.306958
SAPU15,Salix pulchra,2059,Flash,20160717,13:34:34,,101.05513,6.948892019,1251.436646,89.42653656,390.0446167,4.710453033,367.0542719
SAPU15,Salix pulchra,2059,Flash,20160717,13:37:55,,101.0600128,7.203648245,1000.096497,80.93730164,389.6413879,4.849592209,346.6999412
SAPU15,Salix pulchra,2059,Flash,20160717,13:40:16,,101.0674362,6.545675325,751.1848755,78.35974121,390.1577759,4.912000179,343.8318294
SAPU15,Salix pulchra,2059,Flash,20160717,13:43:37,,101.0657043,6.154680968,499.1509094,79.02487183,390.0698547,4.888272762,333.3618583
SAPU15,Salix pulchra,2059,Flash,20160717,13:44:32,,101.063324,5.429356161,375.1153564,78.39473724,389.944397,4.816601276,345.0875922
SAPU15,Salix pulchra,2059,Flash,20160717,13:47:53,,101.0645447,4.512414947,251.2279663,76.29006195,390.2554626,4.612352371,350.5021221
SAPU15,Salix pulchra,2059,Flash,20160717,13:51:14,,101.069931,4.328812761,200.43573,73.92971039,389.947998,4.647502422,351.7212256
SAPU15,Salix pulchra,2059,Flash,20160717,13:54:35,,101.0649033,2.995824998,150.5883789,71.74446869,389.8659058,4.664422035,364.5193396
SAPU15,Salix pulchra,2059,Flash,20160717,13:57:56,,101.0651932,1.721094532,99.98464203,69.20823669,389.7727661,4.640190125,374.8375
SAPU15,Salix pulchra,2059,Flash,20160717,13:59:47,,101.0657883,1.545734301,73.83466339,70.26913452,389.8588867,4.930938721,374.9815544
SAPU15,Salix pulchra,2059,Flash,20160717,14:02:14,,101.0594711,0.853835663,49.78606415,70.38179016,390.2344971,5.039934635,381.2489099
SAPU15,Salix pulchra,2059,Flash,20160717,14:03:46,,101.0683365,-0.548979829,19.34764671,70.74504089,389.9039612,4.968754768,393.5913831
SAPU15,Salix pulchra,2059,Flash,20160717,14:04:28,,101.0669861,-1.172476888,0.483283609,70.10696411,390.4582825,4.852077484,399.2559072
SAPU15,Salix pulchra,2059,Flash,20160717,14:07:49,1,101.0682831,6.258042075,1998.729614,87.49659729,389.6357117,6.348598957,273.4666598
SAPU15,Salix pulchra,2060,Mariano,20160717,12:53:22,1,100.9028397,9.687729327,1999.810669,73.45387268,390.1590881,4.860877991,342.1753039
SAPU15,Salix pulchra,2060,Mariano,20160717,13:24:20,1,100.9253769,5.961396475,1999.114868,77.82433319,390.9127197,5.100175381,356.524193
SAPU15,Salix pulchra,2060,Mariano,20160717,13:26:10,,100.9243546,5.658382459,1999.81311,75.85771942,390.4963074,5.11205864,365.1525997
SAPU15,Salix pulchra,2060,Mariano,20160717,13:29:31,,100.9268417,5.673730892,1500.209961,75.87107086,389.6372986,4.772043228,364.1370536
SAPU15,Salix pulchra,2060,Mariano,20160717,13:30:50,,100.9281769,5.473294464,1250.105591,74.00098419,389.9023743,4.805906296,366.1347657
SAPU15,Salix pulchra,2060,Mariano,20160717,13:34:11,,100.9264755,5.180676744,999.0008545,72.72412109,389.951355,4.786528111,365.8780881
